platform,query,product_name,current_price,original_price,discount_pct,savings_amount,rating,urgency_text,has_urgency,fake_discount_flag,suspicious_discount,product_url,full_text
Amazon,shoes,new balance,454300.0,7499.0,39.0,-446801.0,3.4,Limited Time Deal,True,Unknown,False,https://www.amazon.in/Balance-CT300-Casual-Shoes-Brown/dp/B0D96MTZTY/ref=sr_1_142?dib=eyJ2IjoiMSJ9.p5mA5-uqDhQd3ED6Sfu05G7P8bYiKeNcNNPCSqvof1UhB0Rg0lKWAmSrBQe8j1SZqzxdsYvwrMNgH5UUEQ3k17qPE-lARGco9V7OiZq0TXsaDXsbrvU1YLZAYR_AHfJArj1ZodikuH7ddmxyJkD8HtpPDqu-sVxWwTu2mSukzO3Hv_BBmRA1sgLec_8W53meawswQc4X2uz1mglJCabsATk0k59W1brMX6Um0K5fRHsVR5ZMBI8fWe23eKSICVbbUC9Fmh1LnR9Z4wf6MSRA79mtw1bK34wnbSOP5nv58Q0.JC9qogp-C-amHDs8uo0o8XmEey13qJXRNNwwY5ivUqQ&dib_tag=se&keywords=shoes&qid=1781073286,"new balance Mens Ct300 Sneaker 3.4 3.4 out of 5 stars (47) Limited time deal Price, product page ₹4,543 ₹ 4,543 M.R.P: ₹7,499 M.R.P: ₹7,499 ₹7,499 (39% off) Up to 5% back with Amazon Pay ICICI card Up to 5% back with Amazon Pay IC... FREE delivery Sun, 14 Jun Add to cart"
Amazon,shoes,Campus,129900.0,2999.0,57.0,-126901.0,4.1,None,False,Unknown,False,https://www.amazon.in/Campus-STRUT-White-L-Gry-Running/dp/B0GFXHXXX7/ref=sr_1_143?dib=eyJ2IjoiMSJ9.p5mA5-uqDhQd3ED6Sfu05G7P8bYiKeNcNNPCSqvof1UhB0Rg0lKWAmSrBQe8j1SZqzxdsYvwrMNgH5UUEQ3k17qPE-lARGco9V7OiZq0TXsaDXsbrvU1YLZAYR_AHfJArj1ZodikuH7ddmxyJkD8HtpPDqu-sVxWwTu2mSukzO3Hv_BBmRA1sgLec_8W53meawswQc4X2uz1mglJCabsATk0k59W1brMX6Um0K5fRHsVR5ZMBI8fWe23eKSICVbbUC9Fmh1LnR9Z4wf6MSRA79mtw1bK34wnbSOP5nv58Q0.JC9qogp-C-amHDs8uo0o8XmEey13qJXRNNwwY5ivUqQ&dib_tag=se&keywords=shoes&qid=1781073286,"+1 Campus Men's STRUT Running Shoes 4.1 4.1 out of 5 stars (1.1K) Price, product page ₹1,299 ₹ 1,299 M.R.P: ₹2,999 M.R.P: ₹2,999 ₹2,999 (57% off) Save 5% 5% off coupon applied Save 5% with coupon (limited sizes/colours) FREE delivery Fri, 12 Jun Or fastest delivery Tomorrow 8 am - 12 pm Add to cart"
Amazon,shoes,Columbia,1299900.0,,,,4.5,None,False,Unknown,False,https://www.amazon.in/Columbia-Peakfreak-Outdry-Trekking-Waterproof/dp/B0CLWF94VR/ref=sr_1_144?dib=eyJ2IjoiMSJ9.p5mA5-uqDhQd3ED6Sfu05G7P8bYiKeNcNNPCSqvof1UhB0Rg0lKWAmSrBQe8j1SZqzxdsYvwrMNgH5UUEQ3k17qPE-lARGco9V7OiZq0TXsaDXsbrvU1YLZAYR_AHfJArj1ZodikuH7ddmxyJkD8HtpPDqu-sVxWwTu2mSukzO3Hv_BBmRA1sgLec_8W53meawswQc4X2uz1mglJCabsATk0k59W1brMX6Um0K5fRHsVR5ZMBI8fWe23eKSICVbbUC9Fmh1LnR9Z4wf6MSRA79mtw1bK34wnbSOP5nv58Q0.JC9qogp-C-amHDs8uo0o8XmEey13qJXRNNwwY5ivUqQ&dib_tag=se&keywords=shoes&qid=1781073286,"+1 Columbia Men OutDry Peakfreak II Shoes for Hiking | Trekking | Fully Waterproof 4.5 4.5 out of 5 stars (257) Price, product page ₹12,999 ₹ 12,999 Up to 5% back with Amazon Pay ICICI card Up to 5% back with Amazon Pay IC... FREE delivery Fri, 12 Jun Or fastest delivery Tomorrow, 11 Jun Add to cart"
Amazon,shoes,Boldfit,163900.0,4999.0,67.0,-158901.0,4.1,None,False,Unknown,False,https://www.amazon.in/Boldfit-Trekking-Outdoor-Repellent-Tracking/dp/B0DGXKB6YG/ref=sr_1_145?dib=eyJ2IjoiMSJ9.p5mA5-uqDhQd3ED6Sfu05G7P8bYiKeNcNNPCSqvof1UhB0Rg0lKWAmSrBQe8j1SZqzxdsYvwrMNgH5UUEQ3k17qPE-lARGco9V7OiZq0TXsaDXsbrvU1YLZAYR_AHfJArj1ZodikuH7ddmxyJkD8HtpPDqu-sVxWwTu2mSukzO3Hv_BBmRA1sgLec_8W53meawswQc4X2uz1mglJCabsATk0k59W1brMX6Um0K5fRHsVR5ZMBI8fWe23eKSICVbbUC9Fmh1LnR9Z4wf6MSRA79mtw1bK34wnbSOP5nv58Q0.JC9qogp-C-amHDs8uo0o8XmEey13qJXRNNwwY5ivUqQ&dib_tag=se&keywords=shoes&qid=1781073286,"Boldfit Trekking Shoes for Man Outdoor high Neck ShoAnti Skid Trekking Boots Water Repellent, Outlander Black 4.1 4.1 out of 5 stars (709) 100+ bought in past month Price, product page ₹1,639 ₹ 1,639 M.R.P: ₹4,999 M.R.P: ₹4,999 ₹4,999 (67% off) Up to 5% back with Amazon Pay ICICI card Up to 5% back with Amazon Pay IC... FREE delivery 30 Jun - 18 Jul Add to cart"
Amazon,shoes,Reebok,219900.0,3999.0,45.0,-215901.0,4.0,Limited Time Deal,True,Unknown,False,https://www.amazon.in/Softrun-Turbo-Blue-Running-Shoes/dp/B0GS53L7LD/ref=sr_1_148?dib=eyJ2IjoiMSJ9.p5mA5-uqDhQd3ED6Sfu05G7P8bYiKeNcNNPCSqvof1UhB0Rg0lKWAmSrBQe8j1SZqzxdsYvwrMNgH5UUEQ3k17qPE-lARGco9V7OiZq0TXsaDXsbrvU1YLZAYR_AHfJArj1ZodikuH7ddmxyJkD8HtpPDqu-sVxWwTu2mSukzO3Hv_BBmRA1sgLec_8W53meawswQc4X2uz1mglJCabsATk0k59W1brMX6Um0K5fRHsVR5ZMBI8fWe23eKSICVbbUC9Fmh1LnR9Z4wf6MSRA79mtw1bK34wnbSOP5nv58Q0.JC9qogp-C-amHDs8uo0o8XmEey13qJXRNNwwY5ivUqQ&dib_tag=se&keywords=shoes&qid=1781073286,"Reebok Men's Running Shoe - SOFTRUN Turbo - Sports Shoe - Ideal for Running & Gym 4.0 4.0 out of 5 stars (18) Limited time deal Price, product page ₹2,199 ₹ 2,199 M.R.P: ₹3,999 M.R.P: ₹3,999 ₹3,999 (45% off) Up to 5% back with Amazon Pay ICICI card Up to 5% back with Amazon Pay IC... FREE delivery Fri, 12 Jun Or fastest delivery Tomorrow 8 am - 12 pm Add to cart"
Amazon,shoes,Kraasa,89800.0,2999.0,70.0,-86801.0,4.2,Limited Time Deal,True,Unknown,True,https://www.amazon.in/Kraasa-Leather-Cushioning-Lightweight-Comfortable/dp/B0GTQQ89W3/ref=sr_1_151?dib=eyJ2IjoiMSJ9.p5mA5-uqDhQd3ED6Sfu05G7P8bYiKeNcNNPCSqvof1UhB0Rg0lKWAmSrBQe8j1SZqzxdsYvwrMNgH5UUEQ3k17qPE-lARGco9V7OiZq0TXsaDXsbrvU1YLZAYR_AHfJArj1ZodikuH7ddmxyJkD8HtpPDqu-sVxWwTu2mSukzO3Hv_BBmRA1sgLec_8W53meawswQc4X2uz1mglJCabsATk0k59W1brMX6Um0K5fRHsVR5ZMBI8fWe23eKSICVbbUC9Fmh1LnR9Z4wf6MSRA79mtw1bK34wnbSOP5nv58Q0.JC9qogp-C-amHDs8uo0o8XmEey13qJXRNNwwY5ivUqQ&dib_tag=se&keywords=shoes&qid=1781073286,"Kraasa Men’s Formal Slip-On Shoes | Vegan Leather Upper | Airmix Sole | High Cushioning | Lightweight & Comfortable 4.2 4.2 out of 5 stars (147) Limited time deal Price, product page ₹898 ₹ 898 M.R.P: ₹2,999 M.R.P: ₹2,999 ₹2,999 (70% off) Save 2% 2% off coupon applied Save 2% with coupon (limited sizes/colours) FREE delivery Fri, 12 Jun Or fastest delivery Tomorrow, 11 Jun Add to cart"
Amazon,shoes,JQR,84900.0,1799.0,53.0,-83101.0,4.0,Limited Time Deal,True,Unknown,False,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MTkwMTM5OTkyMjQwOTIzOjE3ODEwNzMyODY6c3BfYnRmOjMwMDQ2MjM2NjAwNTgzMjo6MDo6&url=%2FJQR-Signature-Trendy-Stylish-Sneaker%2Fdp%2FB0CPX11NP4%2Fref%3Dsr_1_154_sspa%3Fdib%3DeyJ2IjoiMSJ9.p5mA5-uqDhQd3ED6Sfu05G7P8bYiKeNcNNPCSqvof1UhB0Rg0lKWAmSrBQe8j1SZqzxdsYvwrMNgH5UUEQ3k17qPE-lARGco9V7OiZq0TXsaDXsbrvU1YLZAYR_AHfJArj1ZodikuH7ddmxyJkD8HtpPDqu-sVxWwTu2mSukzO3Hv_BBmRA1sgLec_8W53meawswQc4X2uz1mglJCabsATk0k59W1brMX6Um0K5fRHsVR5ZMBI8fWe23eKSICVbbUC9Fmh1LnR9Z4wf6MSRA79mtw1bK34wnbSOP5nv58Q0.JC9qogp-C-amHDs8uo0o8XmEey13qJXRNNwwY5ivUqQ%26dib_tag%3Dse%26keywords%3Dshoes%26qid%3D1781073286%26aref%3DCt4O2WiiqF%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=Ct4O2WiiqF&sp_cr=ZAZ,"+10 other colors/patterns Sponsored Sponsored You are seeing this ad based on the product’s relevance to your search query. Let us know JQR Men Signature Sneakers 4.0 4.0 out of 5 stars (1.9K) Limited time deal Price, product page ₹849 ₹ 849 M.R.P: ₹1,799 M.R.P: ₹1,799 ₹1,799 (53% off) Save 3% 3% off coupon applied Save 3% with coupon (limited sizes/colours) FREE delivery Fri, 12 Jun Or fastest de"
Amazon,shoes,Blue Leather By Centrino,134900.0,2999.0,55.0,-131901.0,3.7,Limited Time Deal,True,Unknown,False,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MTkwMTM5OTkyMjQwOTIzOjE3ODEwNzMyODY6c3BfYnRmOjMwMDU5NjM0NjIwMzMzMjo6MDo6&url=%2FBlue-Leather-Formal-Shoe-3943-3%2Fdp%2FB0C7LFGVQ3%2Fref%3Dsr_1_155_sspa%3Fdib%3DeyJ2IjoiMSJ9.p5mA5-uqDhQd3ED6Sfu05G7P8bYiKeNcNNPCSqvof1UhB0Rg0lKWAmSrBQe8j1SZqzxdsYvwrMNgH5UUEQ3k17qPE-lARGco9V7OiZq0TXsaDXsbrvU1YLZAYR_AHfJArj1ZodikuH7ddmxyJkD8HtpPDqu-sVxWwTu2mSukzO3Hv_BBmRA1sgLec_8W53meawswQc4X2uz1mglJCabsATk0k59W1brMX6Um0K5fRHsVR5ZMBI8fWe23eKSICVbbUC9Fmh1LnR9Z4wf6MSRA79mtw1bK34wnbSOP5nv58Q0.JC9qogp-C-amHDs8uo0o8XmEey13qJXRNNwwY5ivUqQ%26dib_tag%3Dse%26keywords%3Dshoes%26qid%3D1781073286%26aref%3DSm3x2Nsp4X%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=Sm3x2Nsp4X&sp_cr=ZAZ,"+3 other colors/patterns Sponsored Sponsored You are seeing this ad based on the product’s relevance to your search query. Let us know Blue Leather By Centrino Genuine Leather Men's Formal Slip on Loafers |Comfort Trendy Non Lace-Up Design |Flexible Mocassins |Leather with Anti-Skid Sole |Perfect for Walking & Business Work (3943) 3.7 3.7 out of 5 stars (1.1K) Limited time deal Price, product page"
Amazon,shoes,ASIAN,139900.0,3299.0,58.0,-136601.0,3.7,None,False,Unknown,False,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MTkwMTM5OTkyMjQwOTIzOjE3ODEwNzMyODY6c3BfYnRmOjMwMTAyNDUwNTc5MjgzMjo6MDo6&url=%2FASIAN-Basket-11-Sneakers-Dual-Pillar-Cushioning%2Fdp%2FB0G6K9ZH3Q%2Fref%3Dsr_1_156_sspa%3Fdib%3DeyJ2IjoiMSJ9.p5mA5-uqDhQd3ED6Sfu05G7P8bYiKeNcNNPCSqvof1UhB0Rg0lKWAmSrBQe8j1SZqzxdsYvwrMNgH5UUEQ3k17qPE-lARGco9V7OiZq0TXsaDXsbrvU1YLZAYR_AHfJArj1ZodikuH7ddmxyJkD8HtpPDqu-sVxWwTu2mSukzO3Hv_BBmRA1sgLec_8W53meawswQc4X2uz1mglJCabsATk0k59W1brMX6Um0K5fRHsVR5ZMBI8fWe23eKSICVbbUC9Fmh1LnR9Z4wf6MSRA79mtw1bK34wnbSOP5nv58Q0.JC9qogp-C-amHDs8uo0o8XmEey13qJXRNNwwY5ivUqQ%26dib_tag%3Dse%26keywords%3Dshoes%26qid%3D1781073286%26aref%3DVDTHSLMX1e%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=VDTHSLMX1e&sp_cr=ZAZ,"+2 other colors/patterns Sponsored Sponsored You are seeing this ad based on the product’s relevance to your search query. Let us know ASIAN Basket-11 Men’s Mid-Top Sneakers with Full TPU Sole, Dual-Pillar Bounce Cushioning, Memory Foam Shoes, Premium Design and Arch Support for Sports 3.7 3.7 out of 5 stars (39) Price, product page ₹1,399 ₹ 1,399 M.R.P: ₹3,299 M.R.P: ₹3,299 ₹3,299 (58% off) Up to"
Amazon,watches,Noise,299900.0,7999.0,63.0,-291901.0,4.0,Only 1 Left,True,Unknown,False,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4ODU4MTIzOTA4NjI5NzQ1OjE3ODEwNzMzNDI6c3BfYXRmOjMwMDE0MDQ3ODA3MDgzMjo6MDo6&url=%2FNoiseFit-Display-Bluetooth-Calling-Metallic%2Fdp%2FB0BN1ZG1QZ%2Fref%3Dsr_1_1_sspa%3Fdib%3DeyJ2IjoiMSJ9.0HCAKqzW1C1uLSdCwiMdjoC3MkX_hRJ3nu4fa0m5yBoVqPx4T8TcaCGRqU0k88Bh1XDI1gWRy2RwBcUhQ03-gVYeCEN2udRRaMUNtVAnCknnSyOwjTBmfrr55qvzS41AvXEN0dEJyU8b-KlZ8iAtDrnRCZ-HhTSi81HqymZWDCwJVa9h1NpT2h3LV1RDUIQ5EaeQfhSYG-PhW5r3Zk-Y4beLTnU0ImSNe8PK-c2fcOwJhjrlVNNJsSgncZW4qTQMEU-nIF0-Frh2GveRvjESlWN2DbnUXylT-CjlmSxKjQI.f1dbkixm88xQlsnpQHKuixQZVHgUQc5oQy6ZVzZPC94%26dib_tag%3Dse%26keywords%3Dwatches%26qid%3D1781073342%26sr%3D8-1-spons%26aref%3DX6p8zzwNDX%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1&aref=X6p8zzwNDX&sp_cr=ZAZ,"Sponsored Sponsored You are seeing this ad based on the product’s relevance to your search query. Let us know Noise NoiseFit Halo 1.43"" AMOLED Display, Bluetooth Calling Round Dial Smart Watch, Premium Metallic Build, Always on Display, Smart Gesture Control, 100 Sports Modes (Vintage Brown) 4.0 4.0 out of 5 stars (12.3K) 1K+ bought in past month Price, product page ₹2,999 ₹ 2,999 M.R.P: ₹7,999 M."
Amazon,watches,Noise,159900.0,4999.0,68.0,-154901.0,4.0,None,False,Unknown,False,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4ODU4MTIzOTA4NjI5NzQ1OjE3ODEwNzMzNDI6c3BfYXRmOjMwMDEzNjQ3MzQ1NDUzMjo6MDo6&url=%2FNoise-Smartwatch-Calling-Tracking-Monitoring%2Fdp%2FB0CQ4KTCH1%2Fref%3Dsr_1_2_sspa%3Fdib%3DeyJ2IjoiMSJ9.0HCAKqzW1C1uLSdCwiMdjoC3MkX_hRJ3nu4fa0m5yBoVqPx4T8TcaCGRqU0k88Bh1XDI1gWRy2RwBcUhQ03-gVYeCEN2udRRaMUNtVAnCknnSyOwjTBmfrr55qvzS41AvXEN0dEJyU8b-KlZ8iAtDrnRCZ-HhTSi81HqymZWDCwJVa9h1NpT2h3LV1RDUIQ5EaeQfhSYG-PhW5r3Zk-Y4beLTnU0ImSNe8PK-c2fcOwJhjrlVNNJsSgncZW4qTQMEU-nIF0-Frh2GveRvjESlWN2DbnUXylT-CjlmSxKjQI.f1dbkixm88xQlsnpQHKuixQZVHgUQc5oQy6ZVzZPC94%26dib_tag%3Dse%26keywords%3Dwatches%26qid%3D1781073342%26sr%3D8-2-spons%26aref%3DddpIbtEMlR%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1&aref=ddpIbtEMlR&sp_cr=ZAZ,"Best seller in Smart Watches Sponsored Sponsored You are seeing this ad based on the product’s relevance to your search query. Let us know Noise Noise Twist Go Round dial Smartwatch with BT Calling, 1.39"" Display, Metal Build, 100+ Watch Faces, IP68, Sleep Tracking, 100+ Sports Modes, 24/7 Heart Rate Monitoring (Jet Black) 4.0 4.0 out of 5 stars (55K) 2K+ bought in past month Price, product page ₹"
Amazon,watches,Noise,249900.0,6999.0,64.0,-242901.0,4.1,Limited Time Deal,True,Unknown,False,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4ODU4MTIzOTA4NjI5NzQ1OjE3ODEwNzMzNDI6c3BfYXRmOjMwMDY1MDEzMTE2NDAzMjo6MDo6&url=%2FNoise-Assistant-Bluetooth-Calling-Stainless%2Fdp%2FB0F8JF1R8X%2Fref%3Dsr_1_4_sspa%3Fdib%3DeyJ2IjoiMSJ9.0HCAKqzW1C1uLSdCwiMdjoC3MkX_hRJ3nu4fa0m5yBoVqPx4T8TcaCGRqU0k88Bh1XDI1gWRy2RwBcUhQ03-gVYeCEN2udRRaMUNtVAnCknnSyOwjTBmfrr55qvzS41AvXEN0dEJyU8b-KlZ8iAtDrnRCZ-HhTSi81HqymZWDCwJVa9h1NpT2h3LV1RDUIQ5EaeQfhSYG-PhW5r3Zk-Y4beLTnU0ImSNe8PK-c2fcOwJhjrlVNNJsSgncZW4qTQMEU-nIF0-Frh2GveRvjESlWN2DbnUXylT-CjlmSxKjQI.f1dbkixm88xQlsnpQHKuixQZVHgUQc5oQy6ZVzZPC94%26dib_tag%3Dse%26keywords%3Dwatches%26qid%3D1781073342%26sr%3D8-4-spons%26aref%3Dnsm5Ld5lWI%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1&aref=nsm5Ld5lWI&sp_cr=ZAZ,"Sponsored Sponsored You are seeing this ad based on the product’s relevance to your search query. Let us know Noise Noise Twist 2 Smart Watch with 1.43” AMOLED Screen, AI Search & Voice Assistant, Bluetooth Calling, Stainless Steel Back, 7-Day Battery, 100+ Watch Faces, Health Suite, IP68 (Jet Black) 4.1 4.1 out of 5 stars (7.8K) 500+ bought in past month Limited time deal Price, product page ₹2,4"
Amazon,watches,Matrix,29500.0,2499.0,88.0,-27001.0,3.8,None,False,Unknown,True,https://www.amazon.in/Matrix-Black-Functioning-Stainless-Analog/dp/B0BNHD7MM3/ref=sr_1_5?dib=eyJ2IjoiMSJ9.0HCAKqzW1C1uLSdCwiMdjoC3MkX_hRJ3nu4fa0m5yBoVqPx4T8TcaCGRqU0k88Bh1XDI1gWRy2RwBcUhQ03-gVYeCEN2udRRaMUNtVAnCknnSyOwjTBmfrr55qvzS41AvXEN0dEJyU8b-KlZ8iAtDrnRCZ-HhTSi81HqymZWDCwJVa9h1NpT2h3LV1RDUIQ5EaeQfhSYG-PhW5r3Zk-Y4beLTnU0ImSNe8PK-c2fcOwJhjrlVNNJsSgncZW4qTQMEU-nIF0-Frh2GveRvjESlWN2DbnUXylT-CjlmSxKjQI.f1dbkixm88xQlsnpQHKuixQZVHgUQc5oQy6ZVzZPC94&dib_tag=se&keywords=watches&qid=1781073342&sr=8-5,"Matrix Black, Blue, White Dial, Day & Date Functioning, Stainless Steel Strap Analog Watch for Men & Women 3.8 3.8 out of 5 stars (2.6K) 1K+ bought in past month Price, product page ₹295 ₹ 295 M.R.P: ₹2,499 M.R.P: ₹2,499 ₹2,499 (88% off) Up to 5% back with Amazon Pay ICICI card Up to 5% back with Amazon Pay IC... FREE delivery Fri, 12 Jun on first order Or fastest delivery Tomorrow 8 am - 12 pm Ad"
Amazon,watches,AMERICANVIBER,29800.0,2599.0,89.0,-27201.0,4.0,None,False,Unknown,True,https://www.amazon.in/AMERICANVIBER-Silver-Stainless-Water-Resistant-Wristwatch/dp/B0FPBGQ125/ref=sr_1_6?dib=eyJ2IjoiMSJ9.0HCAKqzW1C1uLSdCwiMdjoC3MkX_hRJ3nu4fa0m5yBoVqPx4T8TcaCGRqU0k88Bh1XDI1gWRy2RwBcUhQ03-gVYeCEN2udRRaMUNtVAnCknnSyOwjTBmfrr55qvzS41AvXEN0dEJyU8b-KlZ8iAtDrnRCZ-HhTSi81HqymZWDCwJVa9h1NpT2h3LV1RDUIQ5EaeQfhSYG-PhW5r3Zk-Y4beLTnU0ImSNe8PK-c2fcOwJhjrlVNNJsSgncZW4qTQMEU-nIF0-Frh2GveRvjESlWN2DbnUXylT-CjlmSxKjQI.f1dbkixm88xQlsnpQHKuixQZVHgUQc5oQy6ZVzZPC94&dib_tag=se&keywords=watches&qid=1781073342&sr=8-6,"Amazon's Choice for ""watches"" AMERICANVIBER Men's Silver, Watch with Stainless Steel Band | Water-Resistant Analog Dress & Casual Wristwatch 4.0 4.0 out of 5 stars (344) 1K+ bought in past month Price, product page ₹298 ₹ 298 M.R.P: ₹2,599 M.R.P: ₹2,599 ₹2,599 (89% off) Save 3% 3% off coupon applied Save 3% with coupon FREE delivery Sat, 13 Jun Add to cart"
Amazon,watches,Acnos,36500.0,1999.0,82.0,-34501.0,3.9,Limited Time Deal,True,Unknown,True,https://www.amazon.in/Acnos%C2%AE-Premium-Chronograph-Design-Watches/dp/B085FRWFZX/ref=sr_1_8?dib=eyJ2IjoiMSJ9.0HCAKqzW1C1uLSdCwiMdjoC3MkX_hRJ3nu4fa0m5yBoVqPx4T8TcaCGRqU0k88Bh1XDI1gWRy2RwBcUhQ03-gVYeCEN2udRRaMUNtVAnCknnSyOwjTBmfrr55qvzS41AvXEN0dEJyU8b-KlZ8iAtDrnRCZ-HhTSi81HqymZWDCwJVa9h1NpT2h3LV1RDUIQ5EaeQfhSYG-PhW5r3Zk-Y4beLTnU0ImSNe8PK-c2fcOwJhjrlVNNJsSgncZW4qTQMEU-nIF0-Frh2GveRvjESlWN2DbnUXylT-CjlmSxKjQI.f1dbkixm88xQlsnpQHKuixQZVHgUQc5oQy6ZVzZPC94&dib_tag=se&keywords=watches&qid=1781073342&sr=8-8,"Acnos Multi-Color Premium Chronograph Design Leather Analog Combo Watches For Men And Watches, Boys (Pack Of 3) 3.9 3.9 out of 5 stars (1K) 200+ bought in past month Limited time deal Price, product page ₹365 ₹ 365 M.R.P: ₹1,999 M.R.P: ₹1,999 ₹1,999 (82% off) Save 5% 5% off coupon applied Save 5% with coupon FREE delivery Fri, 12 Jun on first order Or fastest delivery Tomorrow 8 am - 12 pm Add to "
Amazon,watches,Fastrack,89500.0,,,,4.3,None,False,Unknown,False,https://www.amazon.in/Fastrack-Tees-Analog-Unisex-Adult-Watch-68011PP08/dp/B099WR4WHC/ref=sr_1_9?dib=eyJ2IjoiMSJ9.0HCAKqzW1C1uLSdCwiMdjoC3MkX_hRJ3nu4fa0m5yBoVqPx4T8TcaCGRqU0k88Bh1XDI1gWRy2RwBcUhQ03-gVYeCEN2udRRaMUNtVAnCknnSyOwjTBmfrr55qvzS41AvXEN0dEJyU8b-KlZ8iAtDrnRCZ-HhTSi81HqymZWDCwJVa9h1NpT2h3LV1RDUIQ5EaeQfhSYG-PhW5r3Zk-Y4beLTnU0ImSNe8PK-c2fcOwJhjrlVNNJsSgncZW4qTQMEU-nIF0-Frh2GveRvjESlWN2DbnUXylT-CjlmSxKjQI.f1dbkixm88xQlsnpQHKuixQZVHgUQc5oQy6ZVzZPC94&dib_tag=se&keywords=watches&qid=1781073342&sr=8-9,"Fastrack Tees Analog Grey Dial Unisex-Adult Watch-68011PP08 4.3 4.3 out of 5 stars (2.7K) 2K+ bought in past month Price, product page ₹895 ₹ 895 Up to 5% back with Amazon Pay ICICI card Up to 5% back with Amazon Pay IC... FREE delivery Fri, 12 Jun Or fastest delivery Tomorrow 8 am - 12 pm Add to cart"
Amazon,watches,Casio,189400.0,1895.0,,-187505.0,4.4,None,False,Unknown,False,https://www.amazon.in/Casio-Vintage-Digital-Grey-Watch-A158WA-1Q/dp/B000GAYQJ0/ref=sr_1_10?dib=eyJ2IjoiMSJ9.0HCAKqzW1C1uLSdCwiMdjoC3MkX_hRJ3nu4fa0m5yBoVqPx4T8TcaCGRqU0k88Bh1XDI1gWRy2RwBcUhQ03-gVYeCEN2udRRaMUNtVAnCknnSyOwjTBmfrr55qvzS41AvXEN0dEJyU8b-KlZ8iAtDrnRCZ-HhTSi81HqymZWDCwJVa9h1NpT2h3LV1RDUIQ5EaeQfhSYG-PhW5r3Zk-Y4beLTnU0ImSNe8PK-c2fcOwJhjrlVNNJsSgncZW4qTQMEU-nIF0-Frh2GveRvjESlWN2DbnUXylT-CjlmSxKjQI.f1dbkixm88xQlsnpQHKuixQZVHgUQc5oQy6ZVzZPC94&dib_tag=se&keywords=watches&qid=1781073342&sr=8-10,"Casio Vintage A-158WA-1Q Digital Grey Dial Unisex Watch Silver Metal Strap (D011) 4.4 4.4 out of 5 stars (57.1K) 5K+ bought in past month Price, product page ₹1,894 ₹ 1,894 M.R.P: ₹1,895 M.R.P: ₹1,895 ₹1,895 Up to 5% back with Amazon Pay ICICI card Up to 5% back with Amazon Pay IC... FREE delivery Sat, 13 Jun Or fastest delivery Today 4 pm - 8 pm Add to cart"
Amazon,watches,Titan,169500.0,1995.0,15.0,-167505.0,4.4,None,False,Unknown,False,https://www.amazon.in/Titan-Karishma-Stainless-Watch-NL1639SM02-NN1639SM02/dp/B00ISNVQMW/ref=sr_1_11?dib=eyJ2IjoiMSJ9.0HCAKqzW1C1uLSdCwiMdjoC3MkX_hRJ3nu4fa0m5yBoVqPx4T8TcaCGRqU0k88Bh1XDI1gWRy2RwBcUhQ03-gVYeCEN2udRRaMUNtVAnCknnSyOwjTBmfrr55qvzS41AvXEN0dEJyU8b-KlZ8iAtDrnRCZ-HhTSi81HqymZWDCwJVa9h1NpT2h3LV1RDUIQ5EaeQfhSYG-PhW5r3Zk-Y4beLTnU0ImSNe8PK-c2fcOwJhjrlVNNJsSgncZW4qTQMEU-nIF0-Frh2GveRvjESlWN2DbnUXylT-CjlmSxKjQI.f1dbkixm88xQlsnpQHKuixQZVHgUQc5oQy6ZVzZPC94&dib_tag=se&keywords=watches&qid=1781073342&sr=8-11,"Titan Karishma Analog Black Dial Men's Watch -NM1639SM02 / NL1639SM02 4.4 4.4 out of 5 stars (3.4K) 2K+ bought in past month Price, product page ₹1,695 ₹ 1,695 M.R.P: ₹1,995 M.R.P: ₹1,995 ₹1,995 (15% off) Up to 5% back with Amazon Pay ICICI card Up to 5% back with Amazon Pay IC... FREE delivery Fri, 12 Jun Or fastest delivery Today 4 pm - 8 pm Add to cart"
