platform,query,page,product_name,current_price,original_price,discount,fake_discount,rating,urgency_text,has_urgency,suspicious_discount,is_sponsored,full_text,product_url
Amazon,headphones,2,"boAt Rockerz Trendz, 40mm Drivers, 50hrs Battery, 60ms Low Latency, ENx Tech, BT v5.4, Foldable Cups, Voice Assistant, B",₹979.00,"₹2,999",(67% off),No,4.0,None,False,False,False,"boAt Rockerz Trendz, 40mm Drivers, 50hrs Battery, 60ms Low Latency, ENx Tech, BT v5.4, Foldable Cups, Voice Assistant, Bluetooth Headphones, Wireless Headphone with Mic - Bold Blue 4.0 4.0 out of 5 stars (124) 200+ bought in past month Price, product page ₹979 ₹ 979 M.R.P: ₹2,999 M.R.P: ₹2,999 ₹2,999 (67% off) Up to 5% back with Amazon Pay ICICI card Up to 5% back with Amazon Pay ICI... FREE deliv",https://www.amazon.in/Rockerz-Assistant-Bluetooth-Headphones-Headphone/dp/B0FRSD3CF5/ref=sr_1_19?dib=eyJ2IjoiMSJ9.__XvY5JPsEIf5xmZZf0rtfdbcQnFwyu4b6eY_EeEJPVLWFonc-JsScZh9j3VaXPobZbYkrIA_ery44aoBdxpz4Ll5kQxebXwMXCiul2JqVQYb_o5GydCZXDmuj9cnPpkSFT4PWtqzWErq0IIfsnaV6kRCJ9cMhit7VBQT14z4t9sCsMhcC4EzFbOPrGWdg9ONkGSzAzwH3qyvkmiC_xoYHFvGmWdwP2ZJbnOYQvPpsY.UouWiQU-xbxRUo0ifI-cCAEEhQL5kUZrIx4h9FS2iu0&dib_tag=se&keywords=headphones&qid=1781073064
Amazon,headphones,2,"Portronics Muffs M6 Over Ear Wireless Bluetooth Headphone with Upto 40 Hours Playtime, Dual Pairing, 40mm Driver, HD Mic",₹1149.00,"₹2,499",(54% off),No,4.3,None,False,False,False,"Portronics Muffs M6 Over Ear Wireless Bluetooth Headphone with Upto 40 Hours Playtime, Dual Pairing, 40mm Driver, HD Mic, Bluetooth 5.4V, Foldable Design, Type C Fast Charging (Biege) 4.3 4.3 out of 5 stars (417) 1K+ bought in past month Price, product page ₹1,149 ₹ 1,149 M.R.P: ₹2,499 M.R.P: ₹2,499 ₹2,499 (54% off) Up to 5% back with Amazon Pay ICICI card Up to 5% back with Amazon Pay ICI... FREE",https://www.amazon.in/Portronics-Wireless-Bluetooth-Headphone-Playtime/dp/B0G599TLD9/ref=sr_1_20?dib=eyJ2IjoiMSJ9.__XvY5JPsEIf5xmZZf0rtfdbcQnFwyu4b6eY_EeEJPVLWFonc-JsScZh9j3VaXPobZbYkrIA_ery44aoBdxpz4Ll5kQxebXwMXCiul2JqVQYb_o5GydCZXDmuj9cnPpkSFT4PWtqzWErq0IIfsnaV6kRCJ9cMhit7VBQT14z4t9sCsMhcC4EzFbOPrGWdg9ONkGSzAzwH3qyvkmiC_xoYHFvGmWdwP2ZJbnOYQvPpsY.UouWiQU-xbxRUo0ifI-cCAEEhQL5kUZrIx4h9FS2iu0&dib_tag=se&keywords=headphones&qid=1781073064
Amazon,headphones,2,"Sony ULT Wear WH-ULT900N Noise Cancellation Wireless Bluetooth Over Ear Headphones with Massive Bass, Up to 50Hrs Batter",₹16115.00,"₹24,990",(36% off),No,4.3,None,False,False,False,"Sony ULT Wear WH-ULT900N Noise Cancellation Wireless Bluetooth Over Ear Headphones with Massive Bass, Up to 50Hrs Battery-Grey 4.3 4.3 out of 5 stars (3.4K) 100+ bought in past month Price, product page ₹16,115 ₹ 16,115 M.R.P: ₹24,990 M.R.P: ₹24,990 ₹24,990 (36% off) Up to 5% back with Amazon Pay ICICI card Up to 5% back with Amazon Pay ICI... FREE delivery Fri, 12 Jun Or fastest delivery Today 4 ",https://www.amazon.in/Sony-Headphones-WH-ULT900N-Cancelling-Pair-Forest/dp/B0D3TMKMYN/ref=sr_1_21?dib=eyJ2IjoiMSJ9.__XvY5JPsEIf5xmZZf0rtfdbcQnFwyu4b6eY_EeEJPVLWFonc-JsScZh9j3VaXPobZbYkrIA_ery44aoBdxpz4Ll5kQxebXwMXCiul2JqVQYb_o5GydCZXDmuj9cnPpkSFT4PWtqzWErq0IIfsnaV6kRCJ9cMhit7VBQT14z4t9sCsMhcC4EzFbOPrGWdg9ONkGSzAzwH3qyvkmiC_xoYHFvGmWdwP2ZJbnOYQvPpsY.UouWiQU-xbxRUo0ifI-cCAEEhQL5kUZrIx4h9FS2iu0&dib_tag=se&keywords=headphones&qid=1781073064
Amazon,headphones,2,"JBL Tune 770NC Wireless Over Ear ANC Headphones with Mic, Upto 70 Hrs Battery, Speed Charge : 5 min Charge Gives up to 3",₹4999.00,"₹9,999",(50% off),No,4.1,None,False,False,False,"JBL Tune 770NC Wireless Over Ear ANC Headphones with Mic, Upto 70 Hrs Battery, Speed Charge : 5 min Charge Gives up to 3H of Playback, Customized EQ, Google Fast Pair, Dual Pairing, BT 5.3 (Black) 4.1 4.1 out of 5 stars (11.4K) 2K+ bought in past month Price, product page ₹4,999 ₹ 4,999 M.R.P: ₹9,999 M.R.P: ₹9,999 ₹9,999 (50% off) Up to 5% back with Amazon Pay ICICI card Up to 5% back with Amazon ",https://www.amazon.in/JBL-Wireless-Headphones-Speedcharge-Customize/dp/B09CYX92NB/ref=sr_1_22?dib=eyJ2IjoiMSJ9.__XvY5JPsEIf5xmZZf0rtfdbcQnFwyu4b6eY_EeEJPVLWFonc-JsScZh9j3VaXPobZbYkrIA_ery44aoBdxpz4Ll5kQxebXwMXCiul2JqVQYb_o5GydCZXDmuj9cnPpkSFT4PWtqzWErq0IIfsnaV6kRCJ9cMhit7VBQT14z4t9sCsMhcC4EzFbOPrGWdg9ONkGSzAzwH3qyvkmiC_xoYHFvGmWdwP2ZJbnOYQvPpsY.UouWiQU-xbxRUo0ifI-cCAEEhQL5kUZrIx4h9FS2iu0&dib_tag=se&keywords=headphones&qid=1781073064
Amazon,headphones,2,"JBL Tune 520BT Wireless On Ear Headphones with Mic, Upto 57H Battery, Speed Charge : 5 Min Charge Gives Up to 3H of Play",₹2799.00,"₹4,999",(44% off),No,4.0,None,False,False,False,"JBL Tune 520BT Wireless On Ear Headphones with Mic, Upto 57H Battery, Speed Charge : 5 Min Charge Gives Up to 3H of Playback, Multipoint Connect, Customizable Bass with Headphones App, BT 5.3 (Black) 4.0 4.0 out of 5 stars (23.3K) 500+ bought in past month Price, product page ₹2,799 ₹ 2,799 M.R.P: ₹4,999 M.R.P: ₹4,999 ₹4,999 (44% off) Up to 5% back with Amazon Pay ICICI card Up to 5% back with Ama",https://www.amazon.in/JBL-Headphones-Speedcharge-Customizable-Lightweight/dp/B0C3V5X3QT/ref=sr_1_23?dib=eyJ2IjoiMSJ9.__XvY5JPsEIf5xmZZf0rtfdbcQnFwyu4b6eY_EeEJPVLWFonc-JsScZh9j3VaXPobZbYkrIA_ery44aoBdxpz4Ll5kQxebXwMXCiul2JqVQYb_o5GydCZXDmuj9cnPpkSFT4PWtqzWErq0IIfsnaV6kRCJ9cMhit7VBQT14z4t9sCsMhcC4EzFbOPrGWdg9ONkGSzAzwH3qyvkmiC_xoYHFvGmWdwP2ZJbnOYQvPpsY.UouWiQU-xbxRUo0ifI-cCAEEhQL5kUZrIx4h9FS2iu0&dib_tag=se&keywords=headphones&qid=1781073064
Amazon,headphones,2,"Boat Rockerz 650 Pro, Touch/Swipe Controls, Dolby Audio, 80Hrs Battery, 2Mics ENx, Fast Charge, App Support, Dual Pair, ",₹3099.00,"₹8,990",(66% off),No,4.2,None,False,False,False,"Boat Rockerz 650 Pro, Touch/Swipe Controls, Dolby Audio, 80Hrs Battery, 2Mics ENx, Fast Charge, App Support, Dual Pair, Bluetooth Over Ear Headphones with Mic(Starry Night) 4.2 4.2 out of 5 stars (3.9K) 1K+ bought in past month Price, product page ₹3,099 ₹ 3,099 M.R.P: ₹8,990 M.R.P: ₹8,990 ₹8,990 (66% off) Up to 5% back with Amazon Pay ICICI card Up to 5% back with Amazon Pay ICI... FREE delivery ",https://www.amazon.in/boAt-Rockerz-650-Pro-Headphones/dp/B0DV5HX4JZ/ref=sr_1_24?dib=eyJ2IjoiMSJ9.__XvY5JPsEIf5xmZZf0rtfdbcQnFwyu4b6eY_EeEJPVLWFonc-JsScZh9j3VaXPobZbYkrIA_ery44aoBdxpz4Ll5kQxebXwMXCiul2JqVQYb_o5GydCZXDmuj9cnPpkSFT4PWtqzWErq0IIfsnaV6kRCJ9cMhit7VBQT14z4t9sCsMhcC4EzFbOPrGWdg9ONkGSzAzwH3qyvkmiC_xoYHFvGmWdwP2ZJbnOYQvPpsY.UouWiQU-xbxRUo0ifI-cCAEEhQL5kUZrIx4h9FS2iu0&dib_tag=se&keywords=headphones&qid=1781073064
Amazon,headphones,2,"Boat Rockerz 512 ANC,(~40dB) Hybrid ANC, 80H Battery, 40mm Drivers, 40ms Low Latency, ENx Tech,Stream Ad Free Music via ",₹2999.00,"₹7,990",(62% off),No,4.2,None,False,False,False,"Boat Rockerz 512 ANC,(~40dB) Hybrid ANC, 80H Battery, 40mm Drivers, 40ms Low Latency, ENx Tech,Stream Ad Free Music via App Support, Bluetooth Headphones, Wireless Headphone with Mic (Cosmic Black) 4.2 4.2 out of 5 stars (31K) 2K+ bought in past month Price, product page ₹2,999 ₹ 2,999 M.R.P: ₹7,990 M.R.P: ₹7,990 ₹7,990 (62% off) Up to 5% back with Amazon Pay ICICI card Up to 5% back with Amazon P",https://www.amazon.in/boAt-Bluetooth-Headphones-Wireless-Headphone/dp/B0FG2QT7H2/ref=sr_1_25?dib=eyJ2IjoiMSJ9.__XvY5JPsEIf5xmZZf0rtfdbcQnFwyu4b6eY_EeEJPVLWFonc-JsScZh9j3VaXPobZbYkrIA_ery44aoBdxpz4Ll5kQxebXwMXCiul2JqVQYb_o5GydCZXDmuj9cnPpkSFT4PWtqzWErq0IIfsnaV6kRCJ9cMhit7VBQT14z4t9sCsMhcC4EzFbOPrGWdg9ONkGSzAzwH3qyvkmiC_xoYHFvGmWdwP2ZJbnOYQvPpsY.UouWiQU-xbxRUo0ifI-cCAEEhQL5kUZrIx4h9FS2iu0&dib_tag=se&keywords=headphones&qid=1781073064
Amazon,headphones,2,"Boat Rockerz 412, 60H Battery, 40Mm Drivers, 40Ms Low Latency, ENx Tech, Stream Ad Free Music via App Support, Bluetooth",₹1599.00,"₹2,999",(47% off),No,3.9,None,False,False,False,"Boat Rockerz 412, 60H Battery, 40Mm Drivers, 40Ms Low Latency, ENx Tech, Stream Ad Free Music via App Support, Bluetooth Headphones, Wireless Over Ear Headphone with Mic (Active Black) 3.9 3.9 out of 5 stars (547) 500+ bought in past month Price, product page ₹1,599 ₹ 1,599 M.R.P: ₹2,999 M.R.P: ₹2,999 ₹2,999 (47% off) Up to 5% back with Amazon Pay ICICI card Up to 5% back with Amazon Pay ICI... FR",https://www.amazon.in/boAt-Bluetooth-Headphones-Wireless-Headphone/dp/B0FC327SXQ/ref=sr_1_26?dib=eyJ2IjoiMSJ9.__XvY5JPsEIf5xmZZf0rtfdbcQnFwyu4b6eY_EeEJPVLWFonc-JsScZh9j3VaXPobZbYkrIA_ery44aoBdxpz4Ll5kQxebXwMXCiul2JqVQYb_o5GydCZXDmuj9cnPpkSFT4PWtqzWErq0IIfsnaV6kRCJ9cMhit7VBQT14z4t9sCsMhcC4EzFbOPrGWdg9ONkGSzAzwH3qyvkmiC_xoYHFvGmWdwP2ZJbnOYQvPpsY.UouWiQU-xbxRUo0ifI-cCAEEhQL5kUZrIx4h9FS2iu0&dib_tag=se&keywords=headphones&qid=1781073064
Amazon,headphones,2,Sony MDR-7506 Professional Wired On Ear Headphones (Best Compatible with Professional Cinema Line Camera) - Black,₹7534.00,"₹9,990",(25% off),No,4.6,None,False,False,False,"Sony MDR-7506 Professional Wired On Ear Headphones (Best Compatible with Professional Cinema Line Camera) - Black 4.6 4.6 out of 5 stars (27K) Price, product page ₹7,534 ₹ 7,534 M.R.P: ₹9,990 M.R.P: ₹9,990 ₹9,990 (25% off) Up to 5% back with Amazon Pay ICICI card Up to 5% back with Amazon Pay ICI... FREE delivery 18 - 23 Jun Add to cart",https://www.amazon.in/Sony-MDR-7506-Professional-Headphones-Black/dp/B000AJIF4E/ref=sr_1_29?dib=eyJ2IjoiMSJ9.__XvY5JPsEIf5xmZZf0rtfdbcQnFwyu4b6eY_EeEJPVLWFonc-JsScZh9j3VaXPobZbYkrIA_ery44aoBdxpz4Ll5kQxebXwMXCiul2JqVQYb_o5GydCZXDmuj9cnPpkSFT4PWtqzWErq0IIfsnaV6kRCJ9cMhit7VBQT14z4t9sCsMhcC4EzFbOPrGWdg9ONkGSzAzwH3qyvkmiC_xoYHFvGmWdwP2ZJbnOYQvPpsY.UouWiQU-xbxRUo0ifI-cCAEEhQL5kUZrIx4h9FS2iu0&dib_tag=se&keywords=headphones&qid=1781073064
Amazon,headphones,2,"ZEBRONICS Bro 3.5Mm Wired in Ear Earphones, in-Line Mic, Deep Bass, 1.2M Strong and Long Lasting Cable, Light Weight, Co",₹139.00,₹992.86,(65% off),No,3.5,None,False,False,False,"ZEBRONICS Bro 3.5Mm Wired in Ear Earphones, in-Line Mic, Deep Bass, 1.2M Strong and Long Lasting Cable, Light Weight, Compatible with Mobile | Tablet | Laptop (Blue) 3.5 3.5 out of 5 stars (70K) 4K+ bought in past month Price, product page ₹139 ₹ 139 ( ₹992.86 ₹992.86 /100 g) M.R.P: ₹399 M.R.P: ₹399 ₹399 (65% off) Up to 5% back with Amazon Pay ICICI card Up to 5% back with Amazon Pay ICI... FREE d",https://www.amazon.in/ZEBRONICS-Zeb-Bro-Earphones-Drivers-Compatible/dp/B09R24HMNW/ref=sr_1_30?dib=eyJ2IjoiMSJ9.__XvY5JPsEIf5xmZZf0rtfdbcQnFwyu4b6eY_EeEJPVLWFonc-JsScZh9j3VaXPobZbYkrIA_ery44aoBdxpz4Ll5kQxebXwMXCiul2JqVQYb_o5GydCZXDmuj9cnPpkSFT4PWtqzWErq0IIfsnaV6kRCJ9cMhit7VBQT14z4t9sCsMhcC4EzFbOPrGWdg9ONkGSzAzwH3qyvkmiC_xoYHFvGmWdwP2ZJbnOYQvPpsY.UouWiQU-xbxRUo0ifI-cCAEEhQL5kUZrIx4h9FS2iu0&dib_tag=se&keywords=headphones&qid=1781073064
Amazon,headphones,2,"Spigen Audio Newly Launched SA-HP P10 Wireless Over Ear Headphones with 60H Playtime, Upto 43dB Multi-Mode Adaptive ANC ",₹2499.00,"₹2,49,900",(58% off),No,4.3,Limited time deal,True,False,False,"Spigen Audio Newly Launched SA-HP P10 Wireless Over Ear Headphones with 60H Playtime, Upto 43dB Multi-Mode Adaptive ANC Pro, EQ Customizing App, 5-MIC, Gaming Mode, 40mm Driver - Black 4.3 4.3 out of 5 stars (127) 500+ bought in past month Limited time deal Price, product page ₹2,499 ₹ 2,499 ( ₹2,49,900 ₹2,49,900 /100 g) M.R.P: ₹5,899 M.R.P: ₹5,899 ₹5,899 (58% off) Up to 5% back with Amazon Pay IC",https://www.amazon.in/Spigen-Launched-Headphones-Multi-Mode-Customizing/dp/B0DGX1VCWX/ref=sr_1_31?dib=eyJ2IjoiMSJ9.__XvY5JPsEIf5xmZZf0rtfdbcQnFwyu4b6eY_EeEJPVLWFonc-JsScZh9j3VaXPobZbYkrIA_ery44aoBdxpz4Ll5kQxebXwMXCiul2JqVQYb_o5GydCZXDmuj9cnPpkSFT4PWtqzWErq0IIfsnaV6kRCJ9cMhit7VBQT14z4t9sCsMhcC4EzFbOPrGWdg9ONkGSzAzwH3qyvkmiC_xoYHFvGmWdwP2ZJbnOYQvPpsY.UouWiQU-xbxRUo0ifI-cCAEEhQL5kUZrIx4h9FS2iu0&dib_tag=se&keywords=headphones&qid=1781073064
Amazon,headphones,2,"PunnkFunnk Astro Junior Wireless Bluetooth Headphones with BT 5.3, Noise Cancelling, Hi-Res Audio, 40mm Drivers, Deep Ba",₹799.00,"₹4,999",(84% off),No,4.0,None,False,True,False,"PunnkFunnk Astro Junior Wireless Bluetooth Headphones with BT 5.3, Noise Cancelling, Hi-Res Audio, 40mm Drivers, Deep Bass, Memory Foam Ear Cushions, Over-Ear Headset for Kids, Teens & Adults (Blue) 4.0 4.0 out of 5 stars (57) 100+ bought in past month Price, product page ₹799 ₹ 799 M.R.P: ₹4,999 M.R.P: ₹4,999 ₹4,999 (84% off) Up to 5% back with Amazon Pay ICICI card Up to 5% back with Amazon Pay ",https://www.amazon.in/PunnkFunnk-Astro-Junior-Headphones-Cancelling/dp/B0GMH2KR6D/ref=sr_1_32?dib=eyJ2IjoiMSJ9.__XvY5JPsEIf5xmZZf0rtfdbcQnFwyu4b6eY_EeEJPVLWFonc-JsScZh9j3VaXPobZbYkrIA_ery44aoBdxpz4Ll5kQxebXwMXCiul2JqVQYb_o5GydCZXDmuj9cnPpkSFT4PWtqzWErq0IIfsnaV6kRCJ9cMhit7VBQT14z4t9sCsMhcC4EzFbOPrGWdg9ONkGSzAzwH3qyvkmiC_xoYHFvGmWdwP2ZJbnOYQvPpsY.UouWiQU-xbxRUo0ifI-cCAEEhQL5kUZrIx4h9FS2iu0&dib_tag=se&keywords=headphones&qid=1781073064
Amazon,headphones,2,"Sennheiser Momentum 4 Wireless Over Ear Headphones, German Design, ANC, 60h Battery, Customizable Sound, 4 Digital Mics ",₹26990.00,"₹34,990",(23% off),No,4.3,None,False,False,False,"Sennheiser Momentum 4 Wireless Over Ear Headphones, German Design, ANC, 60h Battery, Customizable Sound, 4 Digital Mics for Crystal-Clear Calls, Multipoint Connectivity, 1 Yr Warranty, Graphite 4.3 4.3 out of 5 stars (12.2K) Price, product page ₹26,990 ₹ 26,990 M.R.P: ₹34,990 M.R.P: ₹34,990 ₹34,990 (23% off) Up to 5% back with Amazon Pay ICICI card Up to 5% back with Amazon Pay ICI... FREE deliver",https://www.amazon.in/Sennheiser-Headphones-Bluetooth-Crystal-Clear-Cancellation-Design-Graphite/dp/B0CQ2TBSPV/ref=sr_1_33?dib=eyJ2IjoiMSJ9.__XvY5JPsEIf5xmZZf0rtfdbcQnFwyu4b6eY_EeEJPVLWFonc-JsScZh9j3VaXPobZbYkrIA_ery44aoBdxpz4Ll5kQxebXwMXCiul2JqVQYb_o5GydCZXDmuj9cnPpkSFT4PWtqzWErq0IIfsnaV6kRCJ9cMhit7VBQT14z4t9sCsMhcC4EzFbOPrGWdg9ONkGSzAzwH3qyvkmiC_xoYHFvGmWdwP2ZJbnOYQvPpsY.UouWiQU-xbxRUo0ifI-cCAEEhQL5kUZrIx4h9FS2iu0&dib_tag=se&keywords=headphones&qid=1781073064
Amazon,headphones,2,"P9 Wireless Over-Ear Headphone, Hi-Fi Stereo Sound, 40mm Drivers, Deep Bass",₹449.00,"₹1,999",(78% off),No,3.0,None,False,True,False,"P9 Wireless Over-Ear Headphone, Hi-Fi Stereo Sound, 40mm Drivers, Deep Bass 3.0 3.0 out of 5 stars (3) Price, product page ₹449 ₹ 449 M.R.P: ₹1,999 M.R.P: ₹1,999 ₹1,999 (78% off) Up to 5% back with Amazon Pay ICICI card Up to 5% back with Amazon Pay ICI... FREE delivery Tue, 16 Jun Add to cart",https://www.amazon.in/SANTUSHTI-FASHION-Wireless-Over-Ear-Headphone/dp/B0GYSGJ879/ref=sr_1_34?dib=eyJ2IjoiMSJ9.__XvY5JPsEIf5xmZZf0rtfdbcQnFwyu4b6eY_EeEJPVLWFonc-JsScZh9j3VaXPobZbYkrIA_ery44aoBdxpz4Ll5kQxebXwMXCiul2JqVQYb_o5GydCZXDmuj9cnPpkSFT4PWtqzWErq0IIfsnaV6kRCJ9cMhit7VBQT14z4t9sCsMhcC4EzFbOPrGWdg9ONkGSzAzwH3qyvkmiC_xoYHFvGmWdwP2ZJbnOYQvPpsY.UouWiQU-xbxRUo0ifI-cCAEEhQL5kUZrIx4h9FS2iu0&dib_tag=se&keywords=headphones&qid=1781073064
Amazon,headphones,2,Sony ZX Series MDR-ZX310AP Wired Headband Stereo On Ear Headset -Blue,₹1099.00,"₹2,190",(50% off),No,4.1,None,False,False,False,"Sony ZX Series MDR-ZX310AP Wired Headband Stereo On Ear Headset -Blue 4.1 4.1 out of 5 stars (1.8K) 400+ bought in past month Price, product page ₹1,099 ₹ 1,099 M.R.P: ₹2,190 M.R.P: ₹2,190 ₹2,190 (50% off) Up to 5% back with Amazon Pay ICICI card Up to 5% back with Amazon Pay ICI... FREE delivery Fri, 12 Jun Or fastest delivery Tomorrow 8 am - 12 pm Add to cart",https://www.amazon.in/Sony-MDR-ZX310AP-Headband-Stereo-Headset/dp/B00K0AMYFO/ref=sr_1_36?dib=eyJ2IjoiMSJ9.__XvY5JPsEIf5xmZZf0rtfdbcQnFwyu4b6eY_EeEJPVLWFonc-JsScZh9j3VaXPobZbYkrIA_ery44aoBdxpz4Ll5kQxebXwMXCiul2JqVQYb_o5GydCZXDmuj9cnPpkSFT4PWtqzWErq0IIfsnaV6kRCJ9cMhit7VBQT14z4t9sCsMhcC4EzFbOPrGWdg9ONkGSzAzwH3qyvkmiC_xoYHFvGmWdwP2ZJbnOYQvPpsY.UouWiQU-xbxRUo0ifI-cCAEEhQL5kUZrIx4h9FS2iu0&dib_tag=se&keywords=headphones&qid=1781073064
Amazon,headphones,2,"Noise Airwave Max 3 Bluetooth On Ear Headphones with 70H Playtime, 40mm Driver, Low Latency(up to 45ms),Dual Pairing, BT",₹1999.00,"₹5,499",(64% off),No,3.8,None,False,False,True,"Sponsored Sponsored You are seeing this ad based on the product’s relevance to your search query. Let us know Noise Airwave Max 3 Bluetooth On Ear Headphones with 70H Playtime, 40mm Driver, Low Latency(up to 45ms),Dual Pairing, BT v5.3 (Dark Brown) 3.8 3.8 out of 5 stars (4.3K) Price, product page ₹1,999 ₹ 1,999 M.R.P: ₹5,499 M.R.P: ₹5,499 ₹5,499 (64% off) Up to 5% back with Amazon Pay ICICI card ",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyOTE0ODM0NjE1OTUxMzA5OjE3ODEwNzMwNjQ6c3BfYnRmOjMwMDI4NzIwOTExNDIzMjo6MDo6&url=%2FNoise-Launched-Wireless-Headphones-Playtime%2Fdp%2FB0CY1Y48Q5%2Fref%3Dsr_1_37_sspa%3Fdib%3DeyJ2IjoiMSJ9.__XvY5JPsEIf5xmZZf0rtfdbcQnFwyu4b6eY_EeEJPVLWFonc-JsScZh9j3VaXPobZbYkrIA_ery44aoBdxpz4Ll5kQxebXwMXCiul2JqVQYb_o5GydCZXDmuj9cnPpkSFT4PWtqzWErq0IIfsnaV6kRCJ9cMhit7VBQT14z4t9sCsMhcC4EzFbOPrGWdg9ONkGSzAzwH3qyvkmiC_xoYHFvGmWdwP2ZJbnOYQvPpsY.UouWiQU-xbxRUo0ifI-cCAEEhQL5kUZrIx4h9FS2iu0%26dib_tag%3Dse%26keywords%3Dheadphones%26qid%3D1781073064%26aref%3DuyXmzaeByU%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=uyXmzaeByU&sp_cr=ZAZ
Amazon,headphones,2,"Amazon Basics Pro Series ANC Over Ear Wireless Headphones, ANC (Up to 33 dB), Bluetooth 5.3, 28 Hr Playtime, 40mm Driver",₹1609.00,"₹4,999",(68% off),No,3.4,None,False,False,True,"Sponsored Sponsored You are seeing this ad based on the product’s relevance to your search query. Let us know Amazon Basics Pro Series ANC Over Ear Wireless Headphones, ANC (Up to 33 dB), Bluetooth 5.3, 28 Hr Playtime, 40mm Drivers, Comfort Fit with USB-C Fast Charging, Black 3.4 3.4 out of 5 stars (10) Price, product page ₹1,609 ₹ 1,609 M.R.P: ₹4,999 M.R.P: ₹4,999 ₹4,999 (68% off) Up to 5% back w",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyOTE0ODM0NjE1OTUxMzA5OjE3ODEwNzMwNjQ6c3BfYnRmOjMwMDkwNTcwOTk5ODMzMjo6MDo6&url=%2FWireless-Headphones-Bluetooth-Playtime-Charging%2Fdp%2FB0FGNYNS4H%2Fref%3Dsr_1_38_sspa%3Fdib%3DeyJ2IjoiMSJ9.__XvY5JPsEIf5xmZZf0rtfdbcQnFwyu4b6eY_EeEJPVLWFonc-JsScZh9j3VaXPobZbYkrIA_ery44aoBdxpz4Ll5kQxebXwMXCiul2JqVQYb_o5GydCZXDmuj9cnPpkSFT4PWtqzWErq0IIfsnaV6kRCJ9cMhit7VBQT14z4t9sCsMhcC4EzFbOPrGWdg9ONkGSzAzwH3qyvkmiC_xoYHFvGmWdwP2ZJbnOYQvPpsY.UouWiQU-xbxRUo0ifI-cCAEEhQL5kUZrIx4h9FS2iu0%26dib_tag%3Dse%26keywords%3Dheadphones%26qid%3D1781073064%26aref%3DHiieUo9xIk%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=HiieUo9xIk&sp_cr=ZAZ
Amazon,headphones,3,EKSA E900 Wired Stereo Gaming Headset-Over Ear Headphones with Noise Canceling Mic - Red,₹2699.00,N/A,N/A,N/A,3.8,None,False,False,False,"EKSA E900 Wired Stereo Gaming Headset-Over Ear Headphones with Noise Canceling Mic - Red 3.8 3.8 out of 5 stars (7.8K) Windows Price, product page ₹2,699 ₹ 2,699 Up to 5% back with Amazon Pay ICICI card Up to 5% back with Amazon Pay ICI... FREE delivery Fri, 12 Jun Or fastest delivery Tomorrow 8 am - 12 pm Add to cart",https://www.amazon.in/EKSA-Headset-Over-Headphones-Detachable-Compatible/dp/B089K72JNW/ref=sr_1_35?dib=eyJ2IjoiMSJ9.L4k1zDRxztknvKUetaJERsgBbiokuouUK8zCV_0KsO_9BA9nv5LJSWaPg-BOmhs5G1vsOYwZIJR7oUjxsaV684H7NQtdHLVQAluO599Lzyg1ZCRFotiW989Wefdu3UikJT4gQY5z86bToDlmNrFP_kNexvuiUs2UXwogmNZIbTbBiCOpiJvoT9_U8J5cmKr3RFroYiruWV84QQeJjDkKcc8GBdl1FdVzyfxHpImCknE.o1lhhEPzxYzydbnAsKu8H5p1lnWDoqU-Q7Cyv0swYWo&dib_tag=se&keywords=headphones&qid=1781073115
Amazon,headphones,3,"Boat Rockerz Plus 550, Customizable Earcups, 100H Battery, 50mm Drivers, Dual Pair, Stream Ad Free Music via App Support",₹2299.00,"₹4,990",(54% off),No,4.1,None,False,False,False,"Boat Rockerz Plus 550, Customizable Earcups, 100H Battery, 50mm Drivers, Dual Pair, Stream Ad Free Music via App Support, Bluetooth Headphones, Wireless Headphone with Mic (Black Psyche) 4.1 4.1 out of 5 stars (66.4K) 1K+ bought in past month Price, product page ₹2,299 ₹ 2,299 M.R.P: ₹4,990 M.R.P: ₹4,990 ₹4,990 (54% off) Up to 5% back with Amazon Pay ICICI card Up to 5% back with Amazon Pay ICI...",https://www.amazon.in/boAt-Customizable-Bluetooth-Headphones-Headphone/dp/B0FHHM74H8/ref=sr_1_36?dib=eyJ2IjoiMSJ9.L4k1zDRxztknvKUetaJERsgBbiokuouUK8zCV_0KsO_9BA9nv5LJSWaPg-BOmhs5G1vsOYwZIJR7oUjxsaV684H7NQtdHLVQAluO599Lzyg1ZCRFotiW989Wefdu3UikJT4gQY5z86bToDlmNrFP_kNexvuiUs2UXwogmNZIbTbBiCOpiJvoT9_U8J5cmKr3RFroYiruWV84QQeJjDkKcc8GBdl1FdVzyfxHpImCknE.o1lhhEPzxYzydbnAsKu8H5p1lnWDoqU-Q7Cyv0swYWo&dib_tag=se&keywords=headphones&qid=1781073115
